1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: FB00000063436C41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Wed Jul 29 09:23:01 UTC 2020
Mission Sample Count:  2048
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Wed Jul 29 09:23:01 UTC 2020
Total Mission Samples:  2048
Total Device Samples:  36247
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.04 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
2020/08/01 4:53:01 AM,C,24.512
2020/08/01 5:03:01 AM,C,24.512
2020/08/01 5:13:01 AM,C,24.574
2020/08/01 5:23:01 AM,C,24.637
2020/08/01 5:33:01 AM,C,24.449
2020/08/01 5:43:01 AM,C,24.449
2020/08/01 5:53:01 AM,C,24.512
2020/08/01 6:03:01 AM,C,24.449
2020/08/01 6:13:01 AM,C,24.512
2020/08/01 6:23:01 AM,C,24.637
2020/08/01 6:33:01 AM,C,24.512
2020/08/01 6:43:01 AM,C,24.449
2020/08/01 6:53:01 AM,C,24.512
2020/08/01 7:03:01 AM,C,24.512
2020/08/01 7:13:01 AM,C,24.762
2020/08/01 7:23:01 AM,C,24.949
2020/08/01 7:33:01 AM,C,25.074
2020/08/01 7:43:01 AM,C,25.137
2020/08/01 7:53:01 AM,C,25.387
2020/08/01 8:03:01 AM,C,25.449
2020/08/01 8:13:01 AM,C,25.512
2020/08/01 8:23:01 AM,C,25.574
2020/08/01 8:33:01 AM,C,25.699
2020/08/01 8:43:01 AM,C,25.699
2020/08/01 8:53:01 AM,C,25.887
2020/08/01 9:03:01 AM,C,26.824
2020/08/01 9:13:01 AM,C,26.887
2020/08/01 9:23:01 AM,C,27.386
2020/08/01 9:33:01 AM,C,27.761
2020/08/01 9:43:01 AM,C,28.324
2020/08/01 9:53:01 AM,C,27.074
2020/08/01 10:03:01 AM,C,27.636
2020/08/01 10:13:01 AM,C,28.074
2020/08/01 10:23:01 AM,C,29.448
2020/08/01 10:33:01 AM,C,29.198
2020/08/01 10:43:01 AM,C,28.136
2020/08/01 10:53:01 AM,C,28.636
2020/08/01 11:03:01 AM,C,29.448
2020/08/01 11:13:01 AM,C,28.449
2020/08/01 11:23:01 AM,C,28.886
2020/08/01 11:33:01 AM,C,28.886
2020/08/01 11:43:01 AM,C,29.323
2020/08/01 11:53:01 AM,C,29.198
2020/08/01 12:03:01 PM,C,29.386
2020/08/01 12:13:01 PM,C,29.448
2020/08/01 12:23:01 PM,C,29.448
2020/08/01 12:33:01 PM,C,29.573
2020/08/01 12:43:01 PM,C,29.511
2020/08/01 12:53:01 PM,C,29.323
2020/08/01 1:03:01 PM,C,29.573
2020/08/01 1:13:01 PM,C,29.448
2020/08/01 1:23:01 PM,C,28.761
2020/08/01 1:33:01 PM,C,28.698
2020/08/01 1:43:01 PM,C,28.386
2020/08/01 1:53:01 PM,C,29.073
